wlan.sa wlan.ra wlan.ta wlan.da frame.time
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:15.051028702 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:15.058309774 -05"
 "90:3a:72:85:72:88"   "Oct 23, 2019 19:29:15.059287433 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:15.065163361 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:15.076039081 -05"
"fc:77:74:e8:f2:83" "ff:ff:ff:ff:ff:ff" "fc:77:74:e8:f2:83" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:15.121450865 -05"
 "74:3e:2b:bb:33:98"   "Oct 23, 2019 19:29:15.122058061 -05"
 "30:87:d9:04:72:59"   "Oct 23, 2019 19:29:15.123299409 -05"
 "30:87:d9:44:72:58"   "Oct 23, 2019 19:29:15.123302088 -05"
 "30:87:d9:c4:72:58"   "Oct 23, 2019 19:29:15.123642600 -05"
"fc:77:74:e8:f2:83" "ff:ff:ff:ff:ff:ff" "fc:77:74:e8:f2:83" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:15.137418245 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:15.182403692 -05"
"cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:15.185953159 -05"
 "5c:e0:c5:2a:e2:b1"   "Oct 23, 2019 19:29:15.325837772 -05"
 "5c:e0:c5:2a:e2:b1"   "Oct 23, 2019 19:29:15.332281496 -05"
 "5c:e0:c5:2a:e2:b1"   "Oct 23, 2019 19:29:15.332289267 -05"
"04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "Oct 23, 2019 19:29:15.335318887 -05"
"04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "Oct 23, 2019 19:29:15.335332280 -05"
 "5c:e0:c5:2a:e2:b1"   "Oct 23, 2019 19:29:15.335336044 -05"
"04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "Oct 23, 2019 19:29:15.335786446 -05"
 "5c:e0:c5:2a:e2:b1" "b4:79:c8:07:85:88"  "Oct 23, 2019 19:29:15.358267852 -05"
 "b4:d5:bd:b5:d2:90"   "Oct 23, 2019 19:29:15.436545759 -05"
"cc:d4:a1:4f:b3:c8" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:4f:b3:c8" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:15.504581523 -05"
 "b4:d5:bd:b5:d2:90"   "Oct 23, 2019 19:29:15.595630481 -05"
"cc:d4:a1:4f:b3:c8" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:4f:b3:c8" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:15.607003829 -05"
 "24:da:9b:61:98:60"   "Oct 23, 2019 19:29:15.649745962 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:15.671327286 -05"
"cc:d4:a1:4f:b3:c8" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:4f:b3:c8" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:15.709466503 -05"
"cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:15.788559117 -05"
 "14:96:e5:8e:68:23"   "Oct 23, 2019 19:29:15.801952308 -05"
"cc:d4:a1:4f:b3:c8" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:4f:b3:c8" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:15.811834815 -05"
 "24:da:9b:61:98:60"   "Oct 23, 2019 19:29:15.869946463 -05"
 "24:da:9b:61:98:60"   "Oct 23, 2019 19:29:15.870165995 -05"
"cc:d4:a1:4f:b3:c8" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:4f:b3:c8" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:15.914203575 -05"
"36:cd:d6:e0:96:c3" "ff:ff:ff:ff:ff:ff" "36:cd:d6:e0:96:c3" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:15.974060112 -05"
 "90:3a:72:45:72:88"   "Oct 23, 2019 19:29:15.974582450 -05"
 "90:3a:72:85:72:88"   "Oct 23, 2019 19:29:15.974813824 -05"
 "90:3a:72:c5:72:88"   "Oct 23, 2019 19:29:15.974914807 -05"
 "90:3a:72:05:72:89"   "Oct 23, 2019 19:29:15.975202982 -05"
"36:cd:d6:e0:96:c3" "ff:ff:ff:ff:ff:ff" "36:cd:d6:e0:96:c3" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:15.992727039 -05"
"e8:e7:32:1b:0e:f4" "ff:ff:ff:ff:ff:ff" "90:3a:72:85:72:88" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:16.030032139 -05"
 "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c"  "Oct 23, 2019 19:29:16.076247234 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:16.076601083 -05"
"8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "Oct 23, 2019 19:29:16.076688753 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:16.077109786 -05"
"fc:77:74:e8:d2:30" "ff:ff:ff:ff:ff:ff" "fc:77:74:e8:d2:30" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:16.114454505 -05"
 "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c"  "Oct 23, 2019 19:29:16.128840285 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:16.128916954 -05"
"8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "Oct 23, 2019 19:29:16.129252105 -05"
"04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "Oct 23, 2019 19:29:16.170687750 -05"
"04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "Oct 23, 2019 19:29:16.170696395 -05"
"04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "Oct 23, 2019 19:29:16.171171002 -05"
 "b4:d5:bd:b5:d2:90"   "Oct 23, 2019 19:29:16.183043503 -05"
 "24:da:9b:61:98:60"   "Oct 23, 2019 19:29:16.263949399 -05"
 "24:da:9b:61:98:60"   "Oct 23, 2019 19:29:16.263960610 -05"
"cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:16.296986470 -05"
 "90:3a:72:85:72:88"   "Oct 23, 2019 19:29:16.324811484 -05"
"cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:16.407337017 -05"
 "60:30:d4:a0:b8:58" "b4:79:c8:07:85:8b"  "Oct 23, 2019 19:29:16.419829052 -05"
 "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c"  "Oct 23, 2019 19:29:16.433688443 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:16.433926851 -05"
"8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "Oct 23, 2019 19:29:16.434181882 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:16.434544620 -05"
 "b4:d5:bd:b5:d2:90"   "Oct 23, 2019 19:29:16.459359150 -05"
 "b4:d5:bd:b5:d2:90"   "Oct 23, 2019 19:29:16.560916162 -05"
 "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c"  "Oct 23, 2019 19:29:16.588212764 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:16.588580134 -05"
"8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "Oct 23, 2019 19:29:16.588831049 -05"
 "90:3a:72:85:72:88"   "Oct 23, 2019 19:29:16.589334183 -05"
 "b4:d5:bd:b5:d2:90"   "Oct 23, 2019 19:29:16.793687828 -05"
"cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:16.820902873 -05"
 "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c"  "Oct 23, 2019 19:29:16.873023212 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:16.873373087 -05"
 "24:da:9b:61:98:60"   "Oct 23, 2019 19:29:16.878485184 -05"
"cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:16.914075738 -05"
"de:7d:58:3c:db:84" "ff:ff:ff:ff:ff:ff" "de:7d:58:3c:db:84" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:16.963820189 -05"
 "74:3e:2b:7b:06:58"   "Oct 23, 2019 19:29:16.964384969 -05"
 "74:3e:2b:fb:06:58"   "Oct 23, 2019 19:29:16.965279023 -05"
 "74:3e:2b:3b:06:59"   "Oct 23, 2019 19:29:16.965285785 -05"
 "74:3e:2b:bb:06:58"   "Oct 23, 2019 19:29:16.966028952 -05"
